[20:09:05] studio/test [qos=1]  {"studio_test":true,"sender":"studio-test","body":"{\"hello\": \"from studio\"}"}
[23:07:09] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:10] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:11] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:12] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:13] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:14] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:15] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:16] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:17] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:18] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
